;;;;;;COLOMBIA. GINIS MUNICIPALES.  2000-2009.;;;;;;;
;;;;;; Catastro Jurisdicción IGAC.;;;;;;;
;;;;;;Fuente: Atlas de la distribución de la Propiedad Rural en Colombia. CEDE) UNINADES)-IGAC-Universidad de Antioquia. ;;;;;;;
;;;;;;;;;;;;;
CODIGO PROBLEM;CMPIOT;DEP AND MUN NO SPACE BTW WORD;Dep and mun no space;DEP NO SPACE;Mun no space;DEPARTAMENTO;MUNICIPIO;AÑO;GINI;AVALÚO;TIERRAS CALIDAD;PROPIETARIOS SIN REPETICION;PROPIETARIOS CON REPETICIÓN
;20621;CESARLAPAZ;CESARLA PAZ;CESAR;LA PAZ;CESAR             ;LA PAZ                      ;2004;0.602;0.680;0.602;0.639;0.699
;20621;CESARLAPAZ;CESARLA PAZ;CESAR;LA PAZ;CESAR             ;LA PAZ                      ;2005;0.602;0.680;0.602;0.639;0.699
;20621;CESARLAPAZ;CESARLA PAZ;CESAR;LA PAZ;CESAR             ;LA PAZ                      ;2006;0.597;0.678;0.597;0.642;0.702
;20621;CESARLAPAZ;CESARLA PAZ;CESAR;LA PAZ;CESAR             ;LA PAZ                      ;2007;0.590;0.669;0.590;0.637;0.702
;20621;CESARLAPAZ;CESARLA PAZ;CESAR;LA PAZ;CESAR             ;LA PAZ                      ;2008;0.594;0.667;0.594;0.633;0.689
;20621;CESARLAPAZ;CESARLA PAZ;CESAR;LA PAZ;CESAR             ;LA PAZ                      ;2009;0.594;0.665;0.594;0.627;0.681
;20443;CESARMANAURE;CESARMANAURE;CESAR;MANAURE;CESAR             ;MANAURE                     ;2000;0.670;0.570;0.670;0.672;0.708
;20443;CESARMANAURE;CESARMANAURE;CESAR;MANAURE;CESAR             ;MANAURE                     ;2001;0.672;0.571;0.672;0.672;0.709
;20443;CESARMANAURE;CESARMANAURE;CESAR;MANAURE;CESAR             ;MANAURE                     ;2002;0.670;0.568;0.670;0.674;0.713
;20443;CESARMANAURE;CESARMANAURE;CESAR;MANAURE;CESAR             ;MANAURE                     ;2003;0.657;0.576;0.657;0.661;0.693
;20443;CESARMANAURE;CESARMANAURE;CESAR;MANAURE;CESAR             ;MANAURE                     ;2004;0.643;0.571;0.643;0.650;0.691
;20443;CESARMANAURE;CESARMANAURE;CESAR;MANAURE;CESAR             ;MANAURE                     ;2005;0.643;0.571;0.643;0.650;0.691
;20443;CESARMANAURE;CESARMANAURE;CESAR;MANAURE;CESAR             ;MANAURE                     ;2006;0.659;0.561;0.659;0.657;0.679
;20443;CESARMANAURE;CESARMANAURE;CESAR;MANAURE;CESAR             ;MANAURE                     ;2007;0.662;0.564;0.662;0.658;0.680
;20443;CESARMANAURE;CESARMANAURE;CESAR;MANAURE;CESAR             ;MANAURE                     ;2008;0.661;0.563;0.661;0.659;0.681
;20443;CESARMANAURE;CESARMANAURE;CESAR;MANAURE;CESAR             ;MANAURE                     ;2009;0.659;0.570;0.659;0.656;0.679
;20517;CESARPAILITAS;CESARPAILITAS;CESAR;PAILITAS;CESAR             ;PAILITAS                    ;2000;0.514;0.586;0.514;0.571;0.561
;20517;CESARPAILITAS;CESARPAILITAS;CESAR;PAILITAS;CESAR             ;PAILITAS                    ;2001;0.516;0.589;0.516;0.576;0.562
;20517;CESARPAILITAS;CESARPAILITAS;CESAR;PAILITAS;CESAR             ;PAILITAS                    ;2002;0.521;0.612;0.521;0.573;0.566
;20517;CESARPAILITAS;CESARPAILITAS;CESAR;PAILITAS;CESAR             ;PAILITAS                    ;2003;0.754;0.810;0.754;0.721;0.561
;20517;CESARPAILITAS;CESARPAILITAS;CESAR;PAILITAS;CESAR             ;PAILITAS                    ;2004;0.750;0.807;0.750;0.717;0.561
;20517;CESARPAILITAS;CESARPAILITAS;CESAR;PAILITAS;CESAR             ;PAILITAS                    ;2005;0.750;0.807;0.750;0.717;0.561
;20517;CESARPAILITAS;CESARPAILITAS;CESAR;PAILITAS;CESAR             ;PAILITAS                    ;2006;0.750;0.807;0.750;0.718;0.562
;20517;CESARPAILITAS;CESARPAILITAS;CESAR;PAILITAS;CESAR             ;PAILITAS                    ;2007;0.749;0.809;0.749;0.718;0.554
;20517;CESARPAILITAS;CESARPAILITAS;CESAR;PAILITAS;CESAR             ;PAILITAS                    ;2008;0.749;0.808;0.749;0.717;0.558
;20517;CESARPAILITAS;CESARPAILITAS;CESAR;PAILITAS;CESAR             ;PAILITAS                    ;2009;0.747;0.806;0.747;0.716;0.550
;20550;CESARPELAYA;CESARPELAYA;CESAR;PELAYA;CESAR             ;PELAYA                      ;2000;0.558;0.575;0.558;0.593;0.639
;20550;CESARPELAYA;CESARPELAYA;CESAR;PELAYA;CESAR             ;PELAYA                      ;2001;0.560;0.578;0.560;0.595;0.628
;20550;CESARPELAYA;CESARPELAYA;CESAR;PELAYA;CESAR             ;PELAYA                      ;2002;0.622;0.690;0.622;0.628;0.628
;20550;CESARPELAYA;CESARPELAYA;CESAR;PELAYA;CESAR             ;PELAYA                      ;2003;0.618;0.686;0.618;0.639;0.649
;20550;CESARPELAYA;CESARPELAYA;CESAR;PELAYA;CESAR             ;PELAYA                      ;2004;0.623;0.691;0.623;0.632;0.636
;20550;CESARPELAYA;CESARPELAYA;CESAR;PELAYA;CESAR             ;PELAYA                      ;2005;0.623;0.691;0.623;0.632;0.636
;20550;CESARPELAYA;CESARPELAYA;CESAR;PELAYA;CESAR             ;PELAYA                      ;2006;0.625;0.698;0.625;0.634;0.641
;20550;CESARPELAYA;CESARPELAYA;CESAR;PELAYA;CESAR             ;PELAYA                      ;2007;0.628;0.700;0.628;0.635;0.639
;20550;CESARPELAYA;CESARPELAYA;CESAR;PELAYA;CESAR             ;PELAYA                      ;2008;0.613;0.691;0.613;0.627;0.640
;20550;CESARPELAYA;CESARPELAYA;CESAR;PELAYA;CESAR             ;PELAYA                      ;2009;0.577;0.635;0.577;0.610;0.624
;20570;CESARPUEBLOBELLO;CESARPUEBLO BELLO;CESAR;PUEBLO BELLO;CESAR             ;PUEBLO BELLO                ;2000;0.507;0.570;0.507;0.528;0.525
;20570;CESARPUEBLOBELLO;CESARPUEBLO BELLO;CESAR;PUEBLO BELLO;CESAR             ;PUEBLO BELLO                ;2001;0.513;0.575;0.513;0.535;0.534
;20570;CESARPUEBLOBELLO;CESARPUEBLO BELLO;CESAR;PUEBLO BELLO;CESAR             ;PUEBLO BELLO                ;2002;0.519;0.579;0.519;0.543;0.541
;20570;CESARPUEBLOBELLO;CESARPUEBLO BELLO;CESAR;PUEBLO BELLO;CESAR             ;PUEBLO BELLO                ;2003;0.546;0.522;0.546;0.562;0.561
;20570;CESARPUEBLOBELLO;CESARPUEBLO BELLO;CESAR;PUEBLO BELLO;CESAR             ;PUEBLO BELLO                ;2004;0.545;0.523;0.545;0.559;0.559
;20570;CESARPUEBLOBELLO;CESARPUEBLO BELLO;CESAR;PUEBLO BELLO;CESAR             ;PUEBLO BELLO                ;2005;0.545;0.523;0.545;0.559;0.559
;20570;CESARPUEBLOBELLO;CESARPUEBLO BELLO;CESAR;PUEBLO BELLO;CESAR             ;PUEBLO BELLO                ;2006;0.537;0.512;0.537;0.551;0.559
;20570;CESARPUEBLOBELLO;CESARPUEBLO BELLO;CESAR;PUEBLO BELLO;CESAR             ;PUEBLO BELLO                ;2007;0.534;0.509;0.534;0.550;0.560
;20570;CESARPUEBLOBELLO;CESARPUEBLO BELLO;CESAR;PUEBLO BELLO;CESAR             ;PUEBLO BELLO                ;2008;0.531;0.505;0.531;0.548;0.561
;20570;CESARPUEBLOBELLO;CESARPUEBLO BELLO;CESAR;PUEBLO BELLO;CESAR             ;PUEBLO BELLO                ;2009;0.528;0.500;0.528;0.543;0.565
;20614;CESARRIODEORO;CESARRIO DE ORO;CESAR;RIO DE ORO;CESAR             ;RIO DE ORO                  ;2000;0.715;0.784;0.715;0.704;0.701
;20614;CESARRIODEORO;CESARRIO DE ORO;CESAR;RIO DE ORO;CESAR             ;RIO DE ORO                  ;2001;0.714;0.784;0.714;0.706;0.703
;20614;CESARRIODEORO;CESARRIO DE ORO;CESAR;RIO DE ORO;CESAR             ;RIO DE ORO                  ;2002;0.695;0.759;0.695;0.693;0.700
;20614;CESARRIODEORO;CESARRIO DE ORO;CESAR;RIO DE ORO;CESAR             ;RIO DE ORO                  ;2003;0.697;0.758;0.697;0.693;0.699
;20614;CESARRIODEORO;CESARRIO DE ORO;CESAR;RIO DE ORO;CESAR             ;RIO DE ORO                  ;2004;0.699;0.761;0.699;0.695;0.697
;20614;CESARRIODEORO;CESARRIO DE ORO;CESAR;RIO DE ORO;CESAR             ;RIO DE ORO                  ;2005;0.699;0.761;0.699;0.695;0.697
;20614;CESARRIODEORO;CESARRIO DE ORO;CESAR;RIO DE ORO;CESAR             ;RIO DE ORO                  ;2006;0.706;0.818;0.706;0.703;0.709
;20614;CESARRIODEORO;CESARRIO DE ORO;CESAR;RIO DE ORO;CESAR             ;RIO DE ORO                  ;2007;0.703;0.813;0.703;0.698;0.701
;20614;CESARRIODEORO;CESARRIO DE ORO;CESAR;RIO DE ORO;CESAR             ;RIO DE ORO                  ;2008;0.701;0.812;0.701;0.695;0.695
;20614;CESARRIODEORO;CESARRIO DE ORO;CESAR;RIO DE ORO;CESAR             ;RIO DE ORO                  ;2009;0.699;0.810;0.699;0.689;0.695
;20710;CESARSANALBERTO;CESARSAN ALBERTO;CESAR;SAN ALBERTO;CESAR             ;SAN ALBERTO                 ;2000;0.656;0.747;0.656;0.772;0.822
;20710;CESARSANALBERTO;CESARSAN ALBERTO;CESAR;SAN ALBERTO;CESAR             ;SAN ALBERTO                 ;2001;0.653;0.746;0.653;0.771;0.822
;20710;CESARSANALBERTO;CESARSAN ALBERTO;CESAR;SAN ALBERTO;CESAR             ;SAN ALBERTO                 ;2002;0.652;0.744;0.652;0.767;0.825
;20710;CESARSANALBERTO;CESARSAN ALBERTO;CESAR;SAN ALBERTO;CESAR             ;SAN ALBERTO                 ;2003;0.649;0.743;0.649;0.767;0.826
;20710;CESARSANALBERTO;CESARSAN ALBERTO;CESAR;SAN ALBERTO;CESAR             ;SAN ALBERTO                 ;2004;0.636;0.735;0.636;0.765;0.828
;20710;CESARSANALBERTO;CESARSAN ALBERTO;CESAR;SAN ALBERTO;CESAR             ;SAN ALBERTO                 ;2005;0.636;0.735;0.636;0.765;0.828
;20710;CESARSANALBERTO;CESARSAN ALBERTO;CESAR;SAN ALBERTO;CESAR             ;SAN ALBERTO                 ;2006;0.635;0.763;0.635;0.765;0.829
;20710;CESARSANALBERTO;CESARSAN ALBERTO;CESAR;SAN ALBERTO;CESAR             ;SAN ALBERTO                 ;2007;0.641;0.767;0.641;0.775;0.833
;20710;CESARSANALBERTO;CESARSAN ALBERTO;CESAR;SAN ALBERTO;CESAR             ;SAN ALBERTO                 ;2008;0.666;0.775;0.666;0.795;0.846
;20710;CESARSANALBERTO;CESARSAN ALBERTO;CESAR;SAN ALBERTO;CESAR             ;SAN ALBERTO                 ;2009;0.669;0.785;0.669;0.796;0.845
;20750;CESARSANDIEGO;CESARSAN DIEGO;CESAR;SAN DIEGO;CESAR             ;SAN DIEGO                   ;2000;0.581;0.610;0.581;0.608;0.684
;20750;CESARSANDIEGO;CESARSAN DIEGO;CESAR;SAN DIEGO;CESAR             ;SAN DIEGO                   ;2001;0.577;0.607;0.577;0.601;0.678
;20750;CESARSANDIEGO;CESARSAN DIEGO;CESAR;SAN DIEGO;CESAR             ;SAN DIEGO                   ;2002;0.577;0.608;0.577;0.602;0.677
;20750;CESARSANDIEGO;CESARSAN DIEGO;CESAR;SAN DIEGO;CESAR             ;SAN DIEGO                   ;2003;0.578;0.604;0.578;0.607;0.681
;20750;CESARSANDIEGO;CESARSAN DIEGO;CESAR;SAN DIEGO;CESAR             ;SAN DIEGO                   ;2004;0.601;0.616;0.601;0.627;0.680
;20750;CESARSANDIEGO;CESARSAN DIEGO;CESAR;SAN DIEGO;CESAR             ;SAN DIEGO                   ;2005;0.601;0.616;0.601;0.627;0.680
;20750;CESARSANDIEGO;CESARSAN DIEGO;CESAR;SAN DIEGO;CESAR             ;SAN DIEGO                   ;2006;0.591;0.607;0.591;0.625;0.684
;20750;CESARSANDIEGO;CESARSAN DIEGO;CESAR;SAN DIEGO;CESAR             ;SAN DIEGO                   ;2007;0.596;0.610;0.596;0.635;0.690
;20750;CESARSANDIEGO;CESARSAN DIEGO;CESAR;SAN DIEGO;CESAR             ;SAN DIEGO                   ;2008;0.592;0.599;0.592;0.635;0.688
;20750;CESARSANDIEGO;CESARSAN DIEGO;CESAR;SAN DIEGO;CESAR             ;SAN DIEGO                   ;2009;0.602;0.596;0.602;0.628;0.677
;20770;CESARSANMARTIN;CESARSAN MARTIN;CESAR;SAN MARTIN;CESAR             ;SAN MARTIN                  ;2000;0.617;0.682;0.617;0.655;0.667
;20770;CESARSANMARTIN;CESARSAN MARTIN;CESAR;SAN MARTIN;CESAR             ;SAN MARTIN                  ;2001;0.621;0.688;0.621;0.653;0.695
;20770;CESARSANMARTIN;CESARSAN MARTIN;CESAR;SAN MARTIN;CESAR             ;SAN MARTIN                  ;2002;0.629;0.698;0.629;0.659;0.705
;20770;CESARSANMARTIN;CESARSAN MARTIN;CESAR;SAN MARTIN;CESAR             ;SAN MARTIN                  ;2003;0.631;0.700;0.631;0.663;0.711
;20770;CESARSANMARTIN;CESARSAN MARTIN;CESAR;SAN MARTIN;CESAR             ;SAN MARTIN                  ;2004;0.641;0.703;0.641;0.696;0.737
;20770;CESARSANMARTIN;CESARSAN MARTIN;CESAR;SAN MARTIN;CESAR             ;SAN MARTIN                  ;2005;0.641;0.703;0.641;0.696;0.737
;20770;CESARSANMARTIN;CESARSAN MARTIN;CESAR;SAN MARTIN;CESAR             ;SAN MARTIN                  ;2006;0.641;0.723;0.641;0.697;0.741
;20770;CESARSANMARTIN;CESARSAN MARTIN;CESAR;SAN MARTIN;CESAR             ;SAN MARTIN                  ;2007;0.638;0.720;0.638;0.710;0.763
;20770;CESARSANMARTIN;CESARSAN MARTIN;CESAR;SAN MARTIN;CESAR             ;SAN MARTIN                  ;2008;0.639;0.723;0.639;0.719;0.771
;20770;CESARSANMARTIN;CESARSAN MARTIN;CESAR;SAN MARTIN;CESAR             ;SAN MARTIN                  ;2009;0.639;0.722;0.639;0.722;0.774
;20787;CESARTAMALAMEQUE;CESARTAMALAMEQUE;CESAR;TAMALAMEQUE;CESAR             ;TAMALAMEQUE                 ;2000;0.668;0.679;0.668;0.699;0.733
;20787;CESARTAMALAMEQUE;CESARTAMALAMEQUE;CESAR;TAMALAMEQUE;CESAR             ;TAMALAMEQUE                 ;2001;0.665;0.673;0.665;0.696;0.730
;20787;CESARTAMALAMEQUE;CESARTAMALAMEQUE;CESAR;TAMALAMEQUE;CESAR             ;TAMALAMEQUE                 ;2002;0.662;0.650;0.662;0.699;0.732
;20787;CESARTAMALAMEQUE;CESARTAMALAMEQUE;CESAR;TAMALAMEQUE;CESAR             ;TAMALAMEQUE                 ;2003;0.654;0.648;0.654;0.693;0.732
;20787;CESARTAMALAMEQUE;CESARTAMALAMEQUE;CESAR;TAMALAMEQUE;CESAR             ;TAMALAMEQUE                 ;2004;0.648;0.656;0.648;0.691;0.723
;20787;CESARTAMALAMEQUE;CESARTAMALAMEQUE;CESAR;TAMALAMEQUE;CESAR             ;TAMALAMEQUE                 ;2005;0.648;0.656;0.648;0.691;0.723
;20787;CESARTAMALAMEQUE;CESARTAMALAMEQUE;CESAR;TAMALAMEQUE;CESAR             ;TAMALAMEQUE                 ;2006;0.643;0.637;0.643;0.691;0.713
;20787;CESARTAMALAMEQUE;CESARTAMALAMEQUE;CESAR;TAMALAMEQUE;CESAR             ;TAMALAMEQUE                 ;2007;0.637;0.624;0.637;0.691;0.717
;20787;CESARTAMALAMEQUE;CESARTAMALAMEQUE;CESAR;TAMALAMEQUE;CESAR             ;TAMALAMEQUE                 ;2008;0.637;0.625;0.637;0.699;0.731
;20787;CESARTAMALAMEQUE;CESARTAMALAMEQUE;CESAR;TAMALAMEQUE;CESAR             ;TAMALAMEQUE                 ;2009;0.633;0.625;0.633;0.700;0.734
;20001;CESARVALLEDUPAR;CESARVALLEDUPAR;CESAR;VALLEDUPAR;CESAR             ;VALLEDUPAR                  ;2000;0.650;0.764;0.650;0.712;0.727
;20001;CESARVALLEDUPAR;CESARVALLEDUPAR;CESAR;VALLEDUPAR;CESAR             ;VALLEDUPAR                  ;2001;0.653;0.762;0.653;0.716;0.729
;20001;CESARVALLEDUPAR;CESARVALLEDUPAR;CESAR;VALLEDUPAR;CESAR             ;VALLEDUPAR                  ;2002;0.654;0.764;0.654;0.721;0.735
;20001;CESARVALLEDUPAR;CESARVALLEDUPAR;CESAR;VALLEDUPAR;CESAR             ;VALLEDUPAR                  ;2003;0.656;0.763;0.656;0.720;0.736
;20001;CESARVALLEDUPAR;CESARVALLEDUPAR;CESAR;VALLEDUPAR;CESAR             ;VALLEDUPAR                  ;2004;0.653;0.762;0.653;0.723;0.736
;20001;CESARVALLEDUPAR;CESARVALLEDUPAR;CESAR;VALLEDUPAR;CESAR             ;VALLEDUPAR                  ;2005;0.653;0.762;0.653;0.723;0.736
;20001;CESARVALLEDUPAR;CESARVALLEDUPAR;CESAR;VALLEDUPAR;CESAR             ;VALLEDUPAR                  ;2006;0.680;0.781;0.680;0.751;0.752
;20001;CESARVALLEDUPAR;CESARVALLEDUPAR;CESAR;VALLEDUPAR;CESAR             ;VALLEDUPAR                  ;2007;0.679;0.780;0.679;0.756;0.758
;20001;CESARVALLEDUPAR;CESARVALLEDUPAR;CESAR;VALLEDUPAR;CESAR             ;VALLEDUPAR                  ;2008;0.674;0.776;0.674;0.756;0.755
;20001;CESARVALLEDUPAR;CESARVALLEDUPAR;CESAR;VALLEDUPAR;CESAR             ;VALLEDUPAR                  ;2009;0.674;0.780;0.674;0.754;0.750
;27006;CHOCOACANDI;CHOCOACANDI;CHOCO;ACANDI;CHOCO             ;ACANDI                      ;2000;0.746;0.747;0.746;0.716;0.719
;27006;CHOCOACANDI;CHOCOACANDI;CHOCO;ACANDI;CHOCO             ;ACANDI                      ;2001;0.746;0.747;0.746;0.716;0.719
;27006;CHOCOACANDI;CHOCOACANDI;CHOCO;ACANDI;CHOCO             ;ACANDI                      ;2002;0.746;0.747;0.746;0.716;0.719
;27006;CHOCOACANDI;CHOCOACANDI;CHOCO;ACANDI;CHOCO             ;ACANDI                      ;2003;0.746;0.747;0.746;0.716;0.719
;27006;CHOCOACANDI;CHOCOACANDI;CHOCO;ACANDI;CHOCO             ;ACANDI                      ;2004;0.746;0.747;0.746;0.716;0.719
;27006;CHOCOACANDI;CHOCOACANDI;CHOCO;ACANDI;CHOCO             ;ACANDI                      ;2005;0.746;0.747;0.746;0.716;0.719
;27006;CHOCOACANDI;CHOCOACANDI;CHOCO;ACANDI;CHOCO             ;ACANDI                      ;2006;0.746;0.747;0.746;0.716;0.719
;27006;CHOCOACANDI;CHOCOACANDI;CHOCO;ACANDI;CHOCO             ;ACANDI                      ;2007;0.745;0.745;0.745;0.716;0.719
;27006;CHOCOACANDI;CHOCOACANDI;CHOCO;ACANDI;CHOCO             ;ACANDI                      ;2008;0.744;0.745;0.744;0.715;0.719
;27006;CHOCOACANDI;CHOCOACANDI;CHOCO;ACANDI;CHOCO             ;ACANDI                      ;2009;0.729;0.851;0.729;0.823;0.844
;27025;CHOCOALTOBAUDO;CHOCOALTO BAUDO;CHOCO;ALTO BAUDO;CHOCO             ;ALTO BAUDO                  ;2000;0.605;0.605;0.605;0.410;0.410
;27025;CHOCOALTOBAUDO;CHOCOALTO BAUDO;CHOCO;ALTO BAUDO;CHOCO             ;ALTO BAUDO                  ;2001;0.605;0.605;0.605;0.410;0.410
;27025;CHOCOALTOBAUDO;CHOCOALTO BAUDO;CHOCO;ALTO BAUDO;CHOCO             ;ALTO BAUDO                  ;2002;0.605;0.605;0.605;0.410;0.410
;27025;CHOCOALTOBAUDO;CHOCOALTO BAUDO;CHOCO;ALTO BAUDO;CHOCO             ;ALTO BAUDO                  ;2003;0.605;0.605;0.605;0.410;0.410
;27025;CHOCOALTOBAUDO;CHOCOALTO BAUDO;CHOCO;ALTO BAUDO;CHOCO             ;ALTO BAUDO                  ;2004;0.605;0.605;0.605;0.410;0.410
;27025;CHOCOALTOBAUDO;CHOCOALTO BAUDO;CHOCO;ALTO BAUDO;CHOCO             ;ALTO BAUDO                  ;2005;0.605;0.605;0.605;0.410;0.410
;27025;CHOCOALTOBAUDO;CHOCOALTO BAUDO;CHOCO;ALTO BAUDO;CHOCO             ;ALTO BAUDO                  ;2006;0.605;0.605;0.605;0.410;0.410
;27025;CHOCOALTOBAUDO;CHOCOALTO BAUDO;CHOCO;ALTO BAUDO;CHOCO             ;ALTO BAUDO                  ;2007;0.566;0.722;0.566;0.400;0.400
;27025;CHOCOALTOBAUDO;CHOCOALTO BAUDO;CHOCO;ALTO BAUDO;CHOCO             ;ALTO BAUDO                  ;2008;0.566;0.722;0.566;0.400;0.400
;27025;CHOCOALTOBAUDO;CHOCOALTO BAUDO;CHOCO;ALTO BAUDO;CHOCO             ;ALTO BAUDO                  ;2009;0.566;0.722;0.566;0.400;0.400
;27050;CHOCOATRATO;CHOCOATRATO;CHOCO;ATRATO;CHOCO             ;ATRATO                      ;2000;;;;;
;27050;CHOCOATRATO;CHOCOATRATO;CHOCO;ATRATO;CHOCO             ;ATRATO                      ;2001;0.532;0.628;0.532;0.532;0.532
;27050;CHOCOATRATO;CHOCOATRATO;CHOCO;ATRATO;CHOCO             ;ATRATO                      ;2002;0.412;0.460;0.412;0.442;0.436
;27050;CHOCOATRATO;CHOCOATRATO;CHOCO;ATRATO;CHOCO             ;ATRATO                      ;2003;0.449;0.499;0.449;0.488;0.456
;27050;CHOCOATRATO;CHOCOATRATO;CHOCO;ATRATO;CHOCO             ;ATRATO                      ;2004;0.594;0.599;0.594;0.599;0.628
;27050;CHOCOATRATO;CHOCOATRATO;CHOCO;ATRATO;CHOCO             ;ATRATO                      ;2005;0.594;0.599;0.594;0.599;0.628
;27050;CHOCOATRATO;CHOCOATRATO;CHOCO;ATRATO;CHOCO             ;ATRATO                      ;2006;0.598;0.562;0.598;0.604;0.629
;27050;CHOCOATRATO;CHOCOATRATO;CHOCO;ATRATO;CHOCO             ;ATRATO                      ;2007;0.627;0.587;0.627;0.621;0.651
;27050;CHOCOATRATO;CHOCOATRATO;CHOCO;ATRATO;CHOCO             ;ATRATO                      ;2008;0.659;0.600;0.659;0.651;0.693
;27050;CHOCOATRATO;CHOCOATRATO;CHOCO;ATRATO;CHOCO             ;ATRATO                      ;2009;0.659;0.600;0.659;0.651;0.693
;27073;CHOCOBAGADO;CHOCOBAGADO;CHOCO;BAGADO;CHOCO             ;BAGADO                      ;2000;0.737;0.596;0.737;0.708;0.708
;27073;CHOCOBAGADO;CHOCOBAGADO;CHOCO;BAGADO;CHOCO             ;BAGADO                      ;2001;0.737;0.596;0.737;0.708;0.708
;27073;CHOCOBAGADO;CHOCOBAGADO;CHOCO;BAGADO;CHOCO             ;BAGADO                      ;2002;0.737;0.596;0.737;0.708;0.708
;27073;CHOCOBAGADO;CHOCOBAGADO;CHOCO;BAGADO;CHOCO             ;BAGADO                      ;2003;0.737;0.596;0.737;0.708;0.708
;27073;CHOCOBAGADO;CHOCOBAGADO;CHOCO;BAGADO;CHOCO             ;BAGADO                      ;2004;0.737;0.596;0.737;0.708;0.708
;27073;CHOCOBAGADO;CHOCOBAGADO;CHOCO;BAGADO;CHOCO             ;BAGADO                      ;2005;0.737;0.596;0.737;0.708;0.708
;27073;CHOCOBAGADO;CHOCOBAGADO;CHOCO;BAGADO;CHOCO             ;BAGADO                      ;2006;0.737;0.596;0.737;0.708;0.708
;27073;CHOCOBAGADO;CHOCOBAGADO;CHOCO;BAGADO;CHOCO             ;BAGADO                      ;2007;0.737;0.596;0.737;0.708;0.708
;27073;CHOCOBAGADO;CHOCOBAGADO;CHOCO;BAGADO;CHOCO             ;BAGADO                      ;2008;0.737;0.596;0.737;0.708;0.708
;27073;CHOCOBAGADO;CHOCOBAGADO;CHOCO;BAGADO;CHOCO             ;BAGADO                      ;2009;0.737;0.596;0.737;0.708;0.708
;27075;CHOCOBAHIASOLANO;CHOCOBAHIA SOLANO;CHOCO;BAHIA SOLANO;CHOCO             ;BAHIA SOLANO                ;2000;0.972;0.769;0.972;0.968;0.972
;27075;CHOCOBAHIASOLANO;CHOCOBAHIA SOLANO;CHOCO;BAHIA SOLANO;CHOCO             ;BAHIA SOLANO                ;2001;0.972;0.769;0.972;0.968;0.972
;27075;CHOCOBAHIASOLANO;CHOCOBAHIA SOLANO;CHOCO;BAHIA SOLANO;CHOCO             ;BAHIA SOLANO                ;2002;0.972;0.769;0.972;0.968;0.972
;27075;CHOCOBAHIASOLANO;CHOCOBAHIA SOLANO;CHOCO;BAHIA SOLANO;CHOCO             ;BAHIA SOLANO                ;2003;0.972;0.769;0.972;0.968;0.972
;27075;CHOCOBAHIASOLANO;CHOCOBAHIA SOLANO;CHOCO;BAHIA SOLANO;CHOCO             ;BAHIA SOLANO                ;2004;0.972;0.769;0.972;0.968;0.972
;27075;CHOCOBAHIASOLANO;CHOCOBAHIA SOLANO;CHOCO;BAHIA SOLANO;CHOCO             ;BAHIA SOLANO                ;2005;0.972;0.769;0.972;0.968;0.972
;27075;CHOCOBAHIASOLANO;CHOCOBAHIA SOLANO;CHOCO;BAHIA SOLANO;CHOCO             ;BAHIA SOLANO                ;2006;0.972;0.769;0.972;0.968;0.972
;27075;CHOCOBAHIASOLANO;CHOCOBAHIA SOLANO;CHOCO;BAHIA SOLANO;CHOCO             ;BAHIA SOLANO                ;2007;0.971;0.769;0.971;0.968;0.971
;27075;CHOCOBAHIASOLANO;CHOCOBAHIA SOLANO;CHOCO;BAHIA SOLANO;CHOCO             ;BAHIA SOLANO                ;2008;0.971;0.769;0.971;0.968;0.971
;27075;CHOCOBAHIASOLANO;CHOCOBAHIA SOLANO;CHOCO;BAHIA SOLANO;CHOCO             ;BAHIA SOLANO                ;2009;0.960;0.735;0.960;0.961;0.966
;27099;CHOCOBOJAYA;CHOCOBOJAYA;CHOCO;BOJAYA;CHOCO             ;BOJAYA                      ;2000;0.431;0.444;0.431;0.463;0.465
;27099;CHOCOBOJAYA;CHOCOBOJAYA;CHOCO;BOJAYA;CHOCO             ;BOJAYA                      ;2001;0.431;0.444;0.431;0.463;0.465
;27099;CHOCOBOJAYA;CHOCOBOJAYA;CHOCO;BOJAYA;CHOCO             ;BOJAYA                      ;2002;0.431;0.444;0.431;0.463;0.465
;27099;CHOCOBOJAYA;CHOCOBOJAYA;CHOCO;BOJAYA;CHOCO             ;BOJAYA                      ;2003;0.431;0.444;0.431;0.460;0.463
;27099;CHOCOBOJAYA;CHOCOBOJAYA;CHOCO;BOJAYA;CHOCO             ;BOJAYA                      ;2004;0.431;0.444;0.431;0.460;0.463
;27099;CHOCOBOJAYA;CHOCOBOJAYA;CHOCO;BOJAYA;CHOCO             ;BOJAYA                      ;2005;0.431;0.444;0.431;0.460;0.463
;27099;CHOCOBOJAYA;CHOCOBOJAYA;CHOCO;BOJAYA;CHOCO             ;BOJAYA                      ;2006;0.431;0.444;0.431;0.460;0.463
;27099;CHOCOBOJAYA;CHOCOBOJAYA;CHOCO;BOJAYA;CHOCO             ;BOJAYA                      ;2007;0.431;0.444;0.431;0.460;0.463
;27099;CHOCOBOJAYA;CHOCOBOJAYA;CHOCO;BOJAYA;CHOCO             ;BOJAYA                      ;2008;0.431;0.444;0.431;0.460;0.463
